Total U.S. Capacity by Fuel Source,
    Natural Gas,ATEPTTNG Index
    Coal,ATEPTTCL Index
    Nuclear,ATEPTTNP Index
    Hydroelectric,ATEPTTHP Index
    Petroleum,ATEPTTPT Index
    Wind,ATEPTTWE Index
    Pumped Storage,ATEPTTPS Index
    Wood & Wood Derived Fuels,ATEPTTWF Index
    Other Biomass,ATEPTTOB Index
    Geothermal,ATEPTTGP Index
    Other Gases,ATEPTTOG Index
    Other Power,ATEPTTOP Index
    Solar Thermal & Photovoltaic,ATEPTTST Index
